iucn_sid,sciname,rgn_name,rgn_id,year,eval_yr,cat,cat_score
39375,Carcharhinus melanopterus,Moorea,147,2003,2000,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2004,2000,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2005,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2006,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2007,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2008,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2009,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2010,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2011,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2012,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2013,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2014,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2015,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2016,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2017,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2018,2005,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1992,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1993,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1994,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1995,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1996,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1997,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1998,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1999,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2e3,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2001,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2002,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2003,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2004,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2005,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2006,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2007,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2008,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2009,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2010,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2011,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2012,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2013,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2014,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2015,2015,VU,0.4
161526,Carcharhinus albimarginatus,Moorea,147,2016,2015,VU,0.4
161526,Carcharhinus albimarginatus,Moorea,147,2017,2015,VU,0.4
161526,Carcharhinus albimarginatus,Moorea,147,2018,2015,VU,0.4
39370,Carcharhinus falciformis,Moorea,147,1992,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,1993,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,1994,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,1995,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,1996,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,1997,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,1998,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,1999,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,2e3,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2001,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2002,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2003,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2004,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2005,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2006,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2007,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2008,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2009,2009,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2010,2009,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2011,2009,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2012,2009,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2013,2009,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2014,2009,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2015,2009,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2016,2016,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2017,2017,VU,0.4
39370,Carcharhinus falciformis,Moorea,147,2018,2017,VU,0.4
41736,Carcharhinus galapagensis,Moorea,147,1992,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,1993,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,1994,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,1995,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,1996,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,1997,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,1998,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,1999,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2e3,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2001,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2002,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2003,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2004,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2005,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2006,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2007,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2008,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2009,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2010,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2011,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2012,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2013,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2014,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2015,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2016,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2017,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2018,2003,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1992,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1993,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1994,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1995,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1996,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1997,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1998,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1999,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2e3,2000,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2001,2000,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2002,2000,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2003,2000,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2004,2000,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2005,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2006,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2007,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2008,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2009,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2010,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2011,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2012,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2013,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2014,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2015,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2016,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2017,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2018,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,1992,NA,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,1993,NA,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,1994,NA,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,1995,NA,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,1996,1996,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,1997,1996,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,1998,1996,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,1999,1996,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,2e3,2000,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2001,2000,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2002,2000,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2003,2000,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2004,2000,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2005,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2006,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2007,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2008,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2009,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2010,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2011,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2012,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2013,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2014,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2015,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2016,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2017,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2018,2005,NT,0.2
41836,Negaprion acutidens,Moorea,147,1992,NA,VU,0.4
41836,Negaprion acutidens,Moorea,147,1993,NA,VU,0.4
41836,Negaprion acutidens,Moorea,147,1994,NA,VU,0.4
41836,Negaprion acutidens,Moorea,147,1995,NA,VU,0.4
41836,Negaprion acutidens,Moorea,147,1996,NA,VU,0.4
41836,Negaprion acutidens,Moorea,147,1997,NA,VU,0.4
41836,Negaprion acutidens,Moorea,147,1998,NA,VU,0.4
41836,Negaprion acutidens,Moorea,147,1999,NA,VU,0.4
41836,Negaprion acutidens,Moorea,147,2e3,NA,VU,0.4
41836,Negaprion acutidens,Moorea,147,2001,NA,VU,0.4
41836,Negaprion acutidens,Moorea,147,2002,NA,VU,0.4
41836,Negaprion acutidens,Moorea,147,2003,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2004,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2005,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2006,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2007,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2008,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2009,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2010,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2011,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2012,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2013,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2014,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2015,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2016,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2017,2003,VU,0.4
41836,Negaprion acutidens,Moorea,147,2018,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,1992,NA,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,1993,NA,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,1994,NA,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,1995,NA,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,1996,NA,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,1997,NA,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,1998,NA,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,1999,NA,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2e3,NA,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2001,NA,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2002,NA,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2003,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2004,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2005,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2006,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2007,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2008,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2009,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2010,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2011,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2012,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2013,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2014,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2015,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2016,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2017,2003,VU,0.4
41835,Nebrius ferrugineus,Moorea,147,2018,2003,VU,0.4
39385,Sphyrna lewini,Moorea,147,1992,NA,NT,0.2
39385,Sphyrna lewini,Moorea,147,1993,NA,NT,0.2
39385,Sphyrna lewini,Moorea,147,1994,NA,NT,0.2
39385,Sphyrna lewini,Moorea,147,1995,NA,NT,0.2
39385,Sphyrna lewini,Moorea,147,1996,NA,NT,0.2
39385,Sphyrna lewini,Moorea,147,1997,NA,NT,0.2
39385,Sphyrna lewini,Moorea,147,1998,NA,NT,0.2
39385,Sphyrna lewini,Moorea,147,1999,NA,NT,0.2
39385,Sphyrna lewini,Moorea,147,2e3,2000,NT,0.2
39385,Sphyrna lewini,Moorea,147,2001,2000,NT,0.2
39385,Sphyrna lewini,Moorea,147,2002,2000,NT,0.2
39385,Sphyrna lewini,Moorea,147,2003,2000,NT,0.2
39385,Sphyrna lewini,Moorea,147,2004,2000,NT,0.2
39385,Sphyrna lewini,Moorea,147,2005,2000,NT,0.2
39385,Sphyrna lewini,Moorea,147,2006,2000,NT,0.2
39385,Sphyrna lewini,Moorea,147,2007,2007,EN,0.6
39385,Sphyrna lewini,Moorea,147,2008,2007,EN,0.6
39385,Sphyrna lewini,Moorea,147,2009,2007,EN,0.6
39385,Sphyrna lewini,Moorea,147,2010,2007,EN,0.6
39385,Sphyrna lewini,Moorea,147,2011,2007,EN,0.6
39385,Sphyrna lewini,Moorea,147,2012,2007,EN,0.6
39385,Sphyrna lewini,Moorea,147,2013,2007,EN,0.6
39385,Sphyrna lewini,Moorea,147,2014,2007,EN,0.6
39385,Sphyrna lewini,Moorea,147,2015,2007,EN,0.6
39385,Sphyrna lewini,Moorea,147,2016,2007,EN,0.6
39385,Sphyrna lewini,Moorea,147,2017,2007,EN,0.6
39385,Sphyrna lewini,Moorea,147,2018,2007,EN,0.6
39385,Sphyrna mokarran,Moorea,147,1992,NA,DD,NA
39385,Sphyrna mokarran,Moorea,147,1993,NA,DD,NA
39385,Sphyrna mokarran,Moorea,147,1994,NA,DD,NA
39385,Sphyrna mokarran,Moorea,147,1995,NA,DD,NA
39385,Sphyrna mokarran,Moorea,147,1996,NA,DD,NA
39385,Sphyrna mokarran,Moorea,147,1997,NA,DD,NA
39385,Sphyrna mokarran,Moorea,147,1998,NA,DD,NA
39385,Sphyrna mokarran,Moorea,147,1999,NA,DD,NA
39385,Sphyrna mokarran,Moorea,147,2e3,2000,DD,NA
39385,Sphyrna mokarran,Moorea,147,2001,2000,DD,NA
39385,Sphyrna mokarran,Moorea,147,2002,2000,DD,NA
39385,Sphyrna mokarran,Moorea,147,2003,2000,DD,NA
39385,Sphyrna mokarran,Moorea,147,2004,2000,DD,NA
39385,Sphyrna mokarran,Moorea,147,2005,2000,DD,NA
39385,Sphyrna mokarran,Moorea,147,2006,2000,DD,NA
39385,Sphyrna mokarran,Moorea,147,2007,2007,EN,0.6
39385,Sphyrna mokarran,Moorea,147,2008,2007,EN,0.6
39385,Sphyrna mokarran,Moorea,147,2009,2007,EN,0.6
39385,Sphyrna mokarran,Moorea,147,2010,2007,EN,0.6
39385,Sphyrna mokarran,Moorea,147,2011,2007,EN,0.6
39385,Sphyrna mokarran,Moorea,147,2012,2007,EN,0.6
39385,Sphyrna mokarran,Moorea,147,2013,2007,EN,0.6
39385,Sphyrna mokarran,Moorea,147,2014,2007,EN,0.6
39385,Sphyrna mokarran,Moorea,147,2015,2007,EN,0.6
39385,Sphyrna mokarran,Moorea,147,2016,2007,EN,0.6
39385,Sphyrna mokarran,Moorea,147,2017,2007,EN,0.6
39385,Sphyrna mokarran,Moorea,147,2018,2007,EN,0.6
8097,Eschrichtius robustus,Moorea,147,1992,NA,NT,0.2
8097,Eschrichtius robustus,Moorea,147,1993,NA,NT,0.2
8097,Eschrichtius robustus,Moorea,147,1994,NA,NT,0.2
8097,Eschrichtius robustus,Moorea,147,1995,NA,NT,0.2
8097,Eschrichtius robustus,Moorea,147,1996,1996,NT,0.2
8097,Eschrichtius robustus,Moorea,147,1997,1996,NT,0.2
8097,Eschrichtius robustus,Moorea,147,1998,1996,NT,0.2
8097,Eschrichtius robustus,Moorea,147,1999,1996,NT,0.2
8097,Eschrichtius robustus,Moorea,147,2e3,1996,NT,0.2
8097,Eschrichtius robustus,Moorea,147,2001,1996,NT,0.2
8097,Eschrichtius robustus,Moorea,147,2002,1996,NT,0.2
8097,Eschrichtius robustus,Moorea,147,2003,1996,NT,0.2
8097,Eschrichtius robustus,Moorea,147,2004,1996,NT,0.2
8097,Eschrichtius robustus,Moorea,147,2005,1996,NT,0.2
8097,Eschrichtius robustus,Moorea,147,2006,1996,NT,0.2
8097,Eschrichtius robustus,Moorea,147,2007,1996,NT,0.2
8097,Eschrichtius robustus,Moorea,147,2008,2008,LC,0
8097,Eschrichtius robustus,Moorea,147,2009,2008,LC,0
8097,Eschrichtius robustus,Moorea,147,2010,2008,LC,0
8097,Eschrichtius robustus,Moorea,147,2011,2008,LC,0
8097,Eschrichtius robustus,Moorea,147,2012,2008,LC,0
8097,Eschrichtius robustus,Moorea,147,2013,2008,LC,0
8097,Eschrichtius robustus,Moorea,147,2014,2008,LC,0
8097,Eschrichtius robustus,Moorea,147,2015,2008,LC,0
8097,Eschrichtius robustus,Moorea,147,2016,2008,LC,0
8097,Eschrichtius robustus,Moorea,147,2017,2017,LC,0
8097,Eschrichtius robustus,Moorea,147,2018,2017,LC,0
39374,Carcharhinus longimanus,Moorea,147,1992,NA,NT,0.2
39374,Carcharhinus longimanus,Moorea,147,1993,NA,NT,0.2
39374,Carcharhinus longimanus,Moorea,147,1994,NA,NT,0.2
39374,Carcharhinus longimanus,Moorea,147,1995,NA,NT,0.2
39374,Carcharhinus longimanus,Moorea,147,1996,NA,NT,0.2
39374,Carcharhinus longimanus,Moorea,147,1997,NA,NT,0.2
39374,Carcharhinus longimanus,Moorea,147,1998,NA,NT,0.2
39374,Carcharhinus longimanus,Moorea,147,1999,NA,NT,0.2
39374,Carcharhinus longimanus,Moorea,147,2e3,2000,NT,0.2
39374,Carcharhinus longimanus,Moorea,147,2001,2000,NT,0.2
39374,Carcharhinus longimanus,Moorea,147,2002,2000,NT,0.2
39374,Carcharhinus longimanus,Moorea,147,2003,2000,NT,0.2
39374,Carcharhinus longimanus,Moorea,147,2004,2000,NT,0.2
39374,Carcharhinus longimanus,Moorea,147,2005,2000,NT,0.2
39374,Carcharhinus longimanus,Moorea,147,2006,2006,VU,0.4
39374,Carcharhinus longimanus,Moorea,147,2007,2006,VU,0.4
39374,Carcharhinus longimanus,Moorea,147,2008,2006,VU,0.4
39374,Carcharhinus longimanus,Moorea,147,2009,2006,VU,0.4
39374,Carcharhinus longimanus,Moorea,147,2010,2006,VU,0.4
39374,Carcharhinus longimanus,Moorea,147,2011,2006,VU,0.4
39374,Carcharhinus longimanus,Moorea,147,2012,2006,VU,0.4
39374,Carcharhinus longimanus,Moorea,147,2013,2006,VU,0.4
39374,Carcharhinus longimanus,Moorea,147,2014,2006,VU,0.4
39374,Carcharhinus longimanus,Moorea,147,2015,2006,VU,0.4
39374,Carcharhinus longimanus,Moorea,147,2016,2006,VU,0.4
39374,Carcharhinus longimanus,Moorea,147,2017,2006,VU,0.4
39374,Carcharhinus longimanus,Moorea,147,2018,2006,VU,0.4
