rgn_id,sciname,iucn_sid,cat,year
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
147,Carcharhinus melanopterus,39375,NT,1992
147,Carcharhinus melanopterus,39375,NT,1993
147,Carcharhinus melanopterus,39375,NT,1994
147,Carcharhinus melanopterus,39375,NT,1995
147,Carcharhinus melanopterus,39375,NT,1996
147,Carcharhinus melanopterus,39375,NT,1997
147,Carcharhinus melanopterus,39375,NT,1998
147,Carcharhinus melanopterus,39375,NT,1999
147,Carcharhinus melanopterus,39375,NT,2e3
147,Carcharhinus melanopterus,39375,NT,2001
147,Carcharhinus melanopterus,39375,NT,2002
147,Carcharhinus melanopterus,39375,NT,2003
147,Carcharhinus melanopterus,39375,NT,2004
147,Carcharhinus melanopterus,39375,NT,2005
147,Carcharhinus melanopterus,39375,NT,2006
147,Carcharhinus melanopterus,39375,NT,2007
147,Carcharhinus melanopterus,39375,NT,2008
147,Carcharhinus melanopterus,39375,NT,2009
147,Carcharhinus melanopterus,39375,NT,2010
147,Carcharhinus melanopterus,39375,NT,2011
147,Carcharhinus melanopterus,39375,NT,2012
147,Carcharhinus melanopterus,39375,NT,2013
147,Carcharhinus melanopterus,39375,NT,2014
147,Carcharhinus melanopterus,39375,NT,2015
147,Carcharhinus melanopterus,39375,NT,2016
147,Carcharhinus melanopterus,39375,NT,2017
147,Carcharhinus melanopterus,39375,NT,2018
147,Carcharhinus albimarginatus,161526,NA,1992
147,Carcharhinus albimarginatus,161526,NA,1993
147,Carcharhinus albimarginatus,161526,NA,1994
147,Carcharhinus albimarginatus,161526,NA,1995
147,Carcharhinus albimarginatus,161526,NA,1996
147,Carcharhinus albimarginatus,161526,NA,1997
147,Carcharhinus albimarginatus,161526,NA,1998
147,Carcharhinus albimarginatus,161526,NA,1999
147,Carcharhinus albimarginatus,161526,NA,2e3
147,Carcharhinus albimarginatus,161526,NA,2001
147,Carcharhinus albimarginatus,161526,NA,2002
147,Carcharhinus albimarginatus,161526,NA,2003
147,Carcharhinus albimarginatus,161526,NA,2004
147,Carcharhinus albimarginatus,161526,NA,2005
147,Carcharhinus albimarginatus,161526,NA,2006
147,Carcharhinus albimarginatus,161526,NT,2007
147,Carcharhinus albimarginatus,161526,NT,2008
147,Carcharhinus albimarginatus,161526,NT,2009
147,Carcharhinus albimarginatus,161526,NT,2010
147,Carcharhinus albimarginatus,161526,NT,2011
147,Carcharhinus albimarginatus,161526,NT,2012
147,Carcharhinus albimarginatus,161526,NT,2013
147,Carcharhinus albimarginatus,161526,NT,2014
147,Carcharhinus albimarginatus,161526,VU,2015
147,Carcharhinus albimarginatus,161526,VU,2016
147,Carcharhinus albimarginatus,161526,VU,2017
147,Carcharhinus albimarginatus,161526,VU,2018
147,Carcharhinus falciformis,39370,NA,1992
147,Carcharhinus falciformis,39370,NA,1993
147,Carcharhinus falciformis,39370,NA,1994
147,Carcharhinus falciformis,39370,NA,1995
147,Carcharhinus falciformis,39370,NA,1996
147,Carcharhinus falciformis,39370,NA,1997
147,Carcharhinus falciformis,39370,NA,1998
147,Carcharhinus falciformis,39370,NA,1999
147,Carcharhinus falciformis,39370,LC,2e3
147,Carcharhinus falciformis,39370,LC,2001
147,Carcharhinus falciformis,39370,LC,2002
147,Carcharhinus falciformis,39370,LC,2003
147,Carcharhinus falciformis,39370,LC,2004
147,Carcharhinus falciformis,39370,LC,2005
147,Carcharhinus falciformis,39370,LC,2006
147,Carcharhinus falciformis,39370,LC,2007
147,Carcharhinus falciformis,39370,LC,2008
147,Carcharhinus falciformis,39370,NT,2009
147,Carcharhinus falciformis,39370,NT,2010
147,Carcharhinus falciformis,39370,NT,2011
147,Carcharhinus falciformis,39370,NT,2012
147,Carcharhinus falciformis,39370,NT,2013
147,Carcharhinus falciformis,39370,NT,2014
147,Carcharhinus falciformis,39370,NT,2015
147,Carcharhinus falciformis,39370,NT,2016
147,Carcharhinus falciformis,39370,VU,2017
147,Carcharhinus falciformis,39370,VU,2018
147,Carcharhinus galapagensis,41736,NT,1992
147,Carcharhinus galapagensis,41736,NT,1993
147,Carcharhinus galapagensis,41736,NT,1994
147,Carcharhinus galapagensis,41736,NT,1995
147,Carcharhinus galapagensis,41736,NT,1996
147,Carcharhinus galapagensis,41736,NT,1997
147,Carcharhinus galapagensis,41736,NT,1998
147,Carcharhinus galapagensis,41736,NT,1999
147,Carcharhinus galapagensis,41736,NT,2e3
147,Carcharhinus galapagensis,41736,NT,2001
147,Carcharhinus galapagensis,41736,NT,2002
147,Carcharhinus galapagensis,41736,NT,2003
147,Carcharhinus galapagensis,41736,NT,2004
147,Carcharhinus galapagensis,41736,NT,2005
147,Carcharhinus galapagensis,41736,NT,2006
147,Carcharhinus galapagensis,41736,NT,2007
147,Carcharhinus galapagensis,41736,NT,2008
147,Carcharhinus galapagensis,41736,NT,2009
147,Carcharhinus galapagensis,41736,NT,2010
147,Carcharhinus galapagensis,41736,NT,2011
147,Carcharhinus galapagensis,41736,NT,2012
147,Carcharhinus galapagensis,41736,NT,2013
147,Carcharhinus galapagensis,41736,NT,2014
147,Carcharhinus galapagensis,41736,NT,2015
147,Carcharhinus galapagensis,41736,NT,2016
147,Carcharhinus galapagensis,41736,NT,2017
147,Carcharhinus galapagensis,41736,NT,2018
147,Carcharhinus leucas,39372,NT,1992
147,Carcharhinus leucas,39372,NT,1993
147,Carcharhinus leucas,39372,NT,1994
147,Carcharhinus leucas,39372,NT,1995
147,Carcharhinus leucas,39372,NT,1996
147,Carcharhinus leucas,39372,NT,1997
147,Carcharhinus leucas,39372,NT,1998
147,Carcharhinus leucas,39372,NT,1999
147,Carcharhinus leucas,39372,NT,2e3
147,Carcharhinus leucas,39372,NT,2001
147,Carcharhinus leucas,39372,NT,2002
147,Carcharhinus leucas,39372,NT,2003
147,Carcharhinus leucas,39372,NT,2004
147,Carcharhinus leucas,39372,NT,2005
147,Carcharhinus leucas,39372,NT,2006
147,Carcharhinus leucas,39372,NT,2007
147,Carcharhinus leucas,39372,NT,2008
147,Carcharhinus leucas,39372,NT,2009
147,Carcharhinus leucas,39372,NT,2010
147,Carcharhinus leucas,39372,NT,2011
147,Carcharhinus leucas,39372,NT,2012
147,Carcharhinus leucas,39372,NT,2013
147,Carcharhinus leucas,39372,NT,2014
147,Carcharhinus leucas,39372,NT,2015
147,Carcharhinus leucas,39372,NT,2016
147,Carcharhinus leucas,39372,NT,2017
147,Carcharhinus leucas,39372,NT,2018
147,Carcharhinus limbatus,3851,VU,1992
147,Carcharhinus limbatus,3851,VU,1993
147,Carcharhinus limbatus,3851,VU,1994
147,Carcharhinus limbatus,3851,VU,1995
147,Carcharhinus limbatus,3851,VU,1996
147,Carcharhinus limbatus,3851,VU,1997
147,Carcharhinus limbatus,3851,VU,1998
147,Carcharhinus limbatus,3851,VU,1999
147,Carcharhinus limbatus,3851,NT,2e3
147,Carcharhinus limbatus,3851,NT,2001
147,Carcharhinus limbatus,3851,NT,2002
147,Carcharhinus limbatus,3851,NT,2003
147,Carcharhinus limbatus,3851,NT,2004
147,Carcharhinus limbatus,3851,NT,2005
147,Carcharhinus limbatus,3851,NT,2006
147,Carcharhinus limbatus,3851,NT,2007
147,Carcharhinus limbatus,3851,NT,2008
147,Carcharhinus limbatus,3851,NT,2009
147,Carcharhinus limbatus,3851,NT,2010
147,Carcharhinus limbatus,3851,NT,2011
147,Carcharhinus limbatus,3851,NT,2012
147,Carcharhinus limbatus,3851,NT,2013
147,Carcharhinus limbatus,3851,NT,2014
147,Carcharhinus limbatus,3851,NT,2015
147,Carcharhinus limbatus,3851,NT,2016
147,Carcharhinus limbatus,3851,NT,2017
147,Carcharhinus limbatus,3851,NT,2018
147,Negaprion acutidens,41836,VU,1992
147,Negaprion acutidens,41836,VU,1993
147,Negaprion acutidens,41836,VU,1994
147,Negaprion acutidens,41836,VU,1995
147,Negaprion acutidens,41836,VU,1996
147,Negaprion acutidens,41836,VU,1997
147,Negaprion acutidens,41836,VU,1998
147,Negaprion acutidens,41836,VU,1999
147,Negaprion acutidens,41836,VU,2e3
147,Negaprion acutidens,41836,VU,2001
147,Negaprion acutidens,41836,VU,2002
147,Negaprion acutidens,41836,VU,2003
147,Negaprion acutidens,41836,VU,2004
147,Negaprion acutidens,41836,VU,2005
147,Negaprion acutidens,41836,VU,2006
147,Negaprion acutidens,41836,VU,2007
147,Negaprion acutidens,41836,VU,2008
147,Negaprion acutidens,41836,VU,2009
147,Negaprion acutidens,41836,VU,2010
147,Negaprion acutidens,41836,VU,2011
147,Negaprion acutidens,41836,VU,2012
147,Negaprion acutidens,41836,VU,2013
147,Negaprion acutidens,41836,VU,2014
147,Negaprion acutidens,41836,VU,2015
147,Negaprion acutidens,41836,VU,2016
147,Negaprion acutidens,41836,VU,2017
147,Negaprion acutidens,41836,VU,2018
147,Nebrius ferrugineus,41835,VU,1992
147,Nebrius ferrugineus,41835,VU,1993
147,Nebrius ferrugineus,41835,VU,1994
147,Nebrius ferrugineus,41835,VU,1995
147,Nebrius ferrugineus,41835,VU,1996
147,Nebrius ferrugineus,41835,VU,1997
147,Nebrius ferrugineus,41835,VU,1998
147,Nebrius ferrugineus,41835,VU,1999
147,Nebrius ferrugineus,41835,VU,2e3
147,Nebrius ferrugineus,41835,VU,2001
147,Nebrius ferrugineus,41835,VU,2002
147,Nebrius ferrugineus,41835,VU,2003
147,Nebrius ferrugineus,41835,VU,2004
147,Nebrius ferrugineus,41835,VU,2005
147,Nebrius ferrugineus,41835,VU,2006
147,Nebrius ferrugineus,41835,VU,2007
147,Nebrius ferrugineus,41835,VU,2008
147,Nebrius ferrugineus,41835,VU,2009
147,Nebrius ferrugineus,41835,VU,2010
147,Nebrius ferrugineus,41835,VU,2011
147,Nebrius ferrugineus,41835,VU,2012
147,Nebrius ferrugineus,41835,VU,2013
147,Nebrius ferrugineus,41835,VU,2014
147,Nebrius ferrugineus,41835,VU,2015
147,Nebrius ferrugineus,41835,VU,2016
147,Nebrius ferrugineus,41835,VU,2017
147,Nebrius ferrugineus,41835,VU,2018
147,Sphyrna lewini,39385,NT,1992
147,Sphyrna lewini,39385,NT,1993
147,Sphyrna lewini,39385,NT,1994
147,Sphyrna lewini,39385,NT,1995
147,Sphyrna lewini,39385,NT,1996
147,Sphyrna lewini,39385,NT,1997
147,Sphyrna lewini,39385,NT,1998
147,Sphyrna lewini,39385,NT,1999
147,Sphyrna lewini,39385,NT,2e3
147,Sphyrna lewini,39385,NT,2001
147,Sphyrna lewini,39385,NT,2002
147,Sphyrna lewini,39385,NT,2003
147,Sphyrna lewini,39385,NT,2004
147,Sphyrna lewini,39385,NT,2005
147,Sphyrna lewini,39385,NT,2006
147,Sphyrna lewini,39385,EN,2007
147,Sphyrna lewini,39385,EN,2008
147,Sphyrna lewini,39385,EN,2009
147,Sphyrna lewini,39385,EN,2010
147,Sphyrna lewini,39385,EN,2011
147,Sphyrna lewini,39385,EN,2012
147,Sphyrna lewini,39385,EN,2013
147,Sphyrna lewini,39385,EN,2014
147,Sphyrna lewini,39385,EN,2015
147,Sphyrna lewini,39385,EN,2016
147,Sphyrna lewini,39385,EN,2017
147,Sphyrna lewini,39385,EN,2018
147,Sphyrna mokarran,39385,DD,1992
147,Sphyrna mokarran,39385,DD,1993
147,Sphyrna mokarran,39385,DD,1994
147,Sphyrna mokarran,39385,DD,1995
147,Sphyrna mokarran,39385,DD,1996
147,Sphyrna mokarran,39385,DD,1997
147,Sphyrna mokarran,39385,DD,1998
147,Sphyrna mokarran,39385,DD,1999
147,Sphyrna mokarran,39385,DD,2e3
147,Sphyrna mokarran,39385,DD,2001
147,Sphyrna mokarran,39385,DD,2002
147,Sphyrna mokarran,39385,DD,2003
147,Sphyrna mokarran,39385,DD,2004
147,Sphyrna mokarran,39385,DD,2005
147,Sphyrna mokarran,39385,DD,2006
147,Sphyrna mokarran,39385,EN,2007
147,Sphyrna mokarran,39385,EN,2008
147,Sphyrna mokarran,39385,EN,2009
147,Sphyrna mokarran,39385,EN,2010
147,Sphyrna mokarran,39385,EN,2011
147,Sphyrna mokarran,39385,EN,2012
147,Sphyrna mokarran,39385,EN,2013
147,Sphyrna mokarran,39385,EN,2014
147,Sphyrna mokarran,39385,EN,2015
147,Sphyrna mokarran,39385,EN,2016
147,Sphyrna mokarran,39385,EN,2017
147,Sphyrna mokarran,39385,EN,2018
147,Eschrichtius robustus,8097,NT,1992
147,Eschrichtius robustus,8097,NT,1993
147,Eschrichtius robustus,8097,NT,1994
147,Eschrichtius robustus,8097,NT,1995
147,Eschrichtius robustus,8097,NT,1996
147,Eschrichtius robustus,8097,NT,1997
147,Eschrichtius robustus,8097,NT,1998
147,Eschrichtius robustus,8097,NT,1999
147,Eschrichtius robustus,8097,NT,2e3
147,Eschrichtius robustus,8097,NT,2001
147,Eschrichtius robustus,8097,NT,2002
147,Eschrichtius robustus,8097,NT,2003
147,Eschrichtius robustus,8097,NT,2004
147,Eschrichtius robustus,8097,NT,2005
147,Eschrichtius robustus,8097,NT,2006
147,Eschrichtius robustus,8097,NT,2007
147,Eschrichtius robustus,8097,LC,2008
147,Eschrichtius robustus,8097,LC,2009
147,Eschrichtius robustus,8097,LC,2010
147,Eschrichtius robustus,8097,LC,2011
147,Eschrichtius robustus,8097,LC,2012
147,Eschrichtius robustus,8097,LC,2013
147,Eschrichtius robustus,8097,LC,2014
147,Eschrichtius robustus,8097,LC,2015
147,Eschrichtius robustus,8097,LC,2016
147,Eschrichtius robustus,8097,LC,2017
147,Eschrichtius robustus,8097,LC,2018
147,Carcharhinus longimanus,39374,NT,1992
147,Carcharhinus longimanus,39374,NT,1993
147,Carcharhinus longimanus,39374,NT,1994
147,Carcharhinus longimanus,39374,NT,1995
147,Carcharhinus longimanus,39374,NT,1996
147,Carcharhinus longimanus,39374,NT,1997
147,Carcharhinus longimanus,39374,NT,1998
147,Carcharhinus longimanus,39374,NT,1999
147,Carcharhinus longimanus,39374,NT,2e3
147,Carcharhinus longimanus,39374,NT,2001
147,Carcharhinus longimanus,39374,NT,2002
147,Carcharhinus longimanus,39374,NT,2003
147,Carcharhinus longimanus,39374,NT,2004
147,Carcharhinus longimanus,39374,NT,2005
147,Carcharhinus longimanus,39374,VU,2006
147,Carcharhinus longimanus,39374,VU,2007
147,Carcharhinus longimanus,39374,VU,2008
147,Carcharhinus longimanus,39374,VU,2009
147,Carcharhinus longimanus,39374,VU,2010
147,Carcharhinus longimanus,39374,VU,2011
147,Carcharhinus longimanus,39374,VU,2012
147,Carcharhinus longimanus,39374,VU,2013
147,Carcharhinus longimanus,39374,VU,2014
147,Carcharhinus longimanus,39374,VU,2015
147,Carcharhinus longimanus,39374,VU,2016
147,Carcharhinus longimanus,39374,VU,2017
147,Carcharhinus longimanus,39374,VU,2018
